1,276,69.3831010042078
2,307,122.52873598167919
3,102,64.95572055806053
4,185,143.90594384865074
5,156,41.34962264218689
6,292,13.146000828972939
7,114,66.09527799473823
8,165,22.697400719840623
9,79,14.969121359555059
10,291,86.20532956204634
11,238,106.31289900130987
12,177,29.706684221898993
13,72,11.991511565328413
14,342,171.10920532240695
15,215,55.897944768622075
16,57,39.247825481444714
17,169,9.741329905852341
18,300,164.8275726944458
19,53,8.751545327757146
20,138,51.77730434427863
21,243,6.227946001302506
22,187,149.33102781847418
23,221,77.13828276385932
24,280,87.50934087839002
25,289,106.44561604535839
26,275,157.01362985809592
27,112,35.173938954405294
28,309,237.17929807766288
29,93,40.91522185263141
30,301,187.9759864805026
31,273,17.523970473322045
32,190,57.28801228714908
33,318,18.177190496273294
34,184,144.34966345294583
35,131,62.73167624510492
