1,89,5.700049163929698
2,216,117.71178394322081
3,341,201.13559837830294
4,149,10.21965679122086
5,225,63.26557291408189
6,88,9.207323901906086
7,97,2.9757586819094497
8,275,153.84606914028828
9,349,224.12059890579965
10,207,73.40710878894352
11,333,110.31458476676053
12,73,47.4369800831295
13,337,123.98766200273604
14,122,21.92630418993605
15,335,63.982182779776785
16,230,5.857012963622296
17,159,94.71066943415211
18,59,4.382704185855365
19,145,109.96460849635855
20,55,4.181659519904053
21,347,144.41173730056414
22,163,106.07870555944086
23,144,10.81782829994453
24,52,34.526043600640385
25,70,6.3403585362466
26,132,70.45391132439788
27,91,66.9737238433193
28,236,64.9965258037797
29,315,182.9269027536124
30,138,69.7219476477255
31,254,55.73550685567281
32,170,81.77169493479352
33,321,100.54399656158922
34,240,132.85610016986627
35,148,64.8395710348106
